Transaction_ID,Product_ID,Quantity,Price,Transaction_Date
d1809cf5-a9be-4eda-a473-0307f32a37b9,170,2,16.47,2023-12-20
11c5adbf-4f3d-426d-b8ce-888a5dcb9602,169,5,55.33,2024-05-19
58e0286e-e251-452b-8d98-ba934b3b7886,181,10,22.62,2024-10-11
bba66775-a9d5-448d-ac1d-e03a0053db59,171,2,40.0,2024-11-05
39b915ab-9782-47fe-9a84-d47d4326b490,197,7,,2024-04-13
bf2fa8f4-6aef-4b22-bf7d-d655a01ae202,168,5,,2024-07-11
8491f6aa-6831-4ba0-a3d0-835ee9a77591,129,8,24.26,2024-07-01
d7176ff7-9f64-498c-b1ef-5b6f87b5fa2b,146,6,12.45,2024-02-15
182b1f9a-a72f-4dda-9958-866391018df9,153,4,66.63,2024-07-15
e4492361-2e82-433d-8ff2-d2953b6490a0,142,10,92.23,2024-11-14
2c218a62-4c45-4ceb-824d-fd93423eac58,122,2,44.25,2024-08-30
64613aad-4523-4a09-8397-ade0664d5925,111,5,87.87,2024-04-25
950f56fc-0e9a-449e-b5eb-865189091cf8,114,2,40.87,2024-01-30
79fe0b55-b2c2-43f7-8e40-019f3111162e,189,6,57.27,2024-02-16
0dcddb3b-b100-473a-8126-24bd59823ebb,161,1,30.48,2024-11-18
c0893477-c6a7-4202-8247-54f23e7b9c1a,174,4,33.04,2024-10-26
a5ddd405-9c1c-429c-a868-2599c0a732cc,115,6,,2024-04-09
ec9d8fb8-31d7-4df8-88ba-fc0d3779b2c6,165,2,70.42,2024-03-19
5668b261-9e3d-44cb-bd20-98176224e63c,177,2,42.88,2024-05-24
67538427-9c82-4ec7-8c72-67d3be598a23,136,9,10.81,2023-12-18
ee4cbea1-03d4-4261-b962-42f0cacfaa93,135,7,41.45,2024-06-23
0e244c52-ee5a-4452-b6d5-54bff6fdd187,133,8,23.83,2023-12-10
9f942e48-ac72-4a49-b4ba-24592bf7ebcb,148,5,15.53,2024-07-13
a4a644aa-04d9-4474-aba6-e3b0606f7628,107,8,52.14,2024-10-27
98d05138-e00e-47e1-8fe6-382dd3ea9ca6,145,9,53.68,2023-12-23
be9258aa-f819-4df9-9687-897ef3351a20,181,3,49.06,2024-10-22
cecb0fc3-6dac-4e64-8315-92dbc0584967,190,2,,2023-12-22
54407e76-1402-48cb-b321-3df755d4ad64,183,7,88.04,2024-03-16
98aa7efc-10f3-4ea9-b7d0-5fd05973a499,110,7,16.54,2024-03-29
92ff7ef0-fc96-45ca-a268-b2c958fade56,191,9,44.38,2024-03-14
f80ff97b-fdf6-4895-8f23-69f69d479107,160,5,52.33,2024-04-16
7c225044-418f-40bc-85d1-7d8f9aae73b6,114,4,76.24,2024-04-30
acf9f3fb-f4e9-412d-a8af-3558d8f3e4c4,132,4,76.19,2024-04-27
611d0c0e-b409-4aa7-bf6f-feb617c05e3b,113,8,35.63,2024-08-01
f9115ab6-275e-4f71-b9a2-e44e7a1de026,191,7,77.14,2023-12-07
7273a783-8bf8-48f8-b966-94a4b6479cad,158,7,16.89,2024-02-24
55b59d16-a160-48a8-bdf1-dc62ea43219a,147,1,12.37,2024-04-06
3d6f4b3a-73ab-4c1e-9208-2e91bdead091,177,5,33.44,2024-04-30
ce62957e-a59d-4f9f-b720-5cec9e4854eb,109,4,39.21,2024-09-01
2b467004-821a-438c-ab7c-26e8dfc20818,197,9,49.79,2024-05-07
0bca35ac-b6ba-4023-8edf-e9abf032fc51,184,3,80.5,2024-06-18
63db33ce-7bfc-48b1-9cca-95cf3def9742,167,8,72.35,2024-06-24
ae80b7f0-486d-4dd1-b861-17c90ecd322e,109,4,17.72,2024-10-14
09c8ebf5-fc47-4d6e-9581-a2aa29998243,136,3,80.57,2024-09-26
36d49387-c8f9-40f3-8c94-601a4e4cb583,102,3,19.87,2024-06-12
44f9ef88-e350-42fb-8e05-78be77a0c801,117,9,,2024-11-15
2573cf9e-bee6-42de-8ffd-322b75b68f33,186,6,64.83,2024-07-29
f9b646ca-5ccb-480e-9c10-a7cc4cda68ce,102,10,79.91,2024-03-03
d803511e-4732-432d-9f4d-7ac13cfb25fd,125,5,75.67,2024-07-27
20a63b0b-98e9-46bb-9e9c-776272027bbd,150,2,40.17,2024-11-30
2ce00d7f-ee9c-4edc-9288-7b9ec81fea64,142,1,60.33,2024-01-21
6a02af20-4842-40f7-bd60-3b8c65bd76e9,160,3,,2024-10-02
83165f3d-2b0d-4acb-a525-ff11bcd2d890,157,10,82.98,2024-06-27
0cbbe9a3-9f26-4700-813c-0698af862f32,198,6,39.49,2024-04-09
a5ff428c-2c8d-4456-a714-7f80ae5dd6c9,182,4,59.61,2024-08-09
90f9e31b-f837-4e7d-b45e-47a7645c88de,168,5,39.55,2024-10-30
334345a3-fd3b-4e33-a5b9-ad21d8fe4b37,146,3,63.83,2024-05-28
a7ee7857-e023-40be-af9d-5145d3083d65,187,9,93.45,2024-04-27
4347f013-8bfa-49f9-87e1-e2baf976866a,122,6,,2024-06-25
98bfb6e7-2d91-4a13-976b-cce3c93e8e42,187,7,38.16,2024-01-02
92a5c575-a725-4257-bd59-524fba3a893c,152,7,22.09,2024-08-30
8bcb4208-afd0-464b-8b19-1c3e7d0b7f9c,198,8,22.81,2024-09-23
d24ee0f9-c68d-44a9-992f-37f53cd0d926,127,1,93.71,2023-12-21
2b570157-236f-4627-90cf-4dde5f1daf46,149,4,47.96,2024-03-26
b9612b40-9a22-44b5-ba32-3102cd45fa46,155,5,44.96,2024-05-12
2366b034-3ab7-4e07-8adc-622494de91e6,115,4,63.43,2024-05-24
d40b6907-bb0e-4a01-a144-941dde2ba835,127,7,13.45,2023-12-15
a54d876a-9c28-497c-a276-92123d0e61fe,183,8,36.39,2024-10-26
e15c1976-f55b-4ee6-990d-6ee4f774a1d7,107,9,79.62,2024-09-28
fb4c2ed4-debb-4878-b811-87bc1c597045,171,6,43.98,2024-07-10
05007d74-a7f2-4277-a86c-108a08a5927b,121,5,69.21,2023-12-09
92e35f94-c558-405a-8d37-15234723acf0,105,1,50.95,2024-05-30
5fc09386-3e85-456f-a07b-8a93d660f12a,115,5,20.96,2024-11-27
8e0fae67-c4cb-4ff0-a582-589f345def1c,150,5,65.22,2024-05-26
fa9703b4-b104-4feb-a0fa-68ce33742d9d,140,10,74.05,2024-07-03
dcec513c-5a69-4492-a168-eeebc96ce781,190,2,17.69,2024-09-29
cd154e36-a71c-48b3-8afe-9d64a31d35d3,144,3,90.01,2024-04-26
2520fc42-e267-49cb-8706-a2d29179dd76,163,6,27.15,2024-03-28
50a53c81-b626-4d74-82e6-8ae967c98ae0,164,8,48.34,2024-10-29
12d7f7b5-9721-4ef1-b743-fe5c9b845762,176,8,,2024-10-09
c9e3bf70-3d0f-4381-8d63-e2ed351d1385,139,9,18.41,2024-03-06
b39f474e-1901-4c0e-b45b-ce9c9baf741b,113,6,92.69,2024-01-20
1428273b-0305-44ef-86c8-9e1a4a7faafc,159,6,60.7,2024-03-22
be3b9d4d-4520-4745-b28d-4f64b9e5e5f7,159,10,58.25,2024-07-24
a8caeaea-28e3-4bf0-b042-655bcb5bcb56,178,5,,2024-11-29
12f572e9-d4dc-4015-9c4e-f0e11d971b21,124,2,31.13,2024-03-25
45f8f30a-f959-47f1-b81b-b316d0318b6c,188,7,31.72,2024-06-20
9a9c40a8-fb59-4ca1-8012-6980a7a9e90c,131,6,61.2,2024-06-07
1b6e1f06-88fc-49cc-a86f-0895ed1519ed,198,5,29.84,2024-11-20
c347fad4-cb86-4bdf-9407-52890e109937,179,1,13.77,2023-12-02
e509d9cc-cf97-462a-baff-ac3d702e0d03,194,7,94.15,2024-04-04
15c07e94-a0ef-4fee-8294-24fd3f30ad84,102,2,30.74,2024-04-05
380e9695-37a1-4b11-992e-a4447cbb5e7a,145,10,68.15,2024-07-23
9c1b1dc8-6acc-41e4-98d4-b111b29cf21c,125,3,53.55,2024-08-07
bf9197c1-8d4b-4b01-8d54-bc11c45af4c7,174,4,72.7,2024-08-31
e01c1905-732e-4da6-a5f9-d65e64b0fc46,148,9,73.45,2024-06-23
2e52ed16-e4cd-4b69-930c-ff98d1baee76,115,9,26.64,2024-04-16
c044e226-8a3f-4cc8-b50b-8f2d6065cfa3,103,10,23.35,2024-08-05
b45f023a-ed5b-495b-a624-f42dfe09e4b0,134,5,24.38,2024-10-10
eb8d01a7-aa5a-4329-8c30-d1f6b2afeb70,175,10,65.76,2023-12-02
05f13cc7-aec7-477f-b89f-68b017dc0e72,176,7,82.09,2024-10-25
8512a09b-dabc-4410-9dc3-30e4f3f9025b,137,6,71.89,2024-04-16
737b9fda-80d7-4a24-b0ac-e9d740457f2d,130,7,,2024-04-09
4f78d45f-014d-40b5-a0f0-35f94083792d,117,4,92.8,2024-07-06
c4d0b557-a3ea-450f-82c9-850199c3ffef,123,5,77.03,2024-10-27
8d898d79-f8c3-4074-b5ff-46b22ebc5c0c,189,2,57.91,2024-01-31
87867bc1-828d-4813-89b6-de3ab5376997,114,9,63.5,2024-05-18
307032ab-2083-42e3-a2dc-62ab18d9f2e2,192,9,40.99,2024-02-13
8f692bbb-daf2-4a05-9bc9-f9424745a5dd,107,5,51.0,2024-11-30
fc766b7f-126b-4e08-84f0-0a3f69b1d3f2,186,6,37.61,2023-12-18
271eb95c-1dfb-49d4-b977-0d72923e2bb1,147,8,75.07,2024-05-27
92646f58-4f25-4591-a63e-b9f2fb981a16,156,8,31.16,2023-12-16
7708da9d-2223-4f5c-9331-ba75465e0142,108,3,80.27,2024-09-01
9a66df91-e489-4070-bcb3-dc7ffe5c1c36,196,5,74.97,2024-08-04
1b1bda96-cf5e-4b7b-b290-0f286c4c7ae6,182,2,30.98,2024-10-17
33734de1-7ae1-423d-af72-d590d8234a29,197,2,17.61,2024-06-13
ee6baa5e-3164-4c9f-853c-5743ed3e8bfb,146,10,25.44,2024-11-01
c2e461f2-78ba-46d8-8d34-f1983a0b27d6,145,5,39.08,2024-05-06
a53f932e-3986-4d3f-8902-28455ec191e6,163,10,10.1,2024-10-20
89eb48da-a9f1-47c4-b29c-3aa3cd05e4a1,151,9,48.62,2024-04-09
e2e51a30-090b-444c-8450-cd9b272b5ef9,139,2,39.18,2024-01-05
142a3604-51f5-4683-b358-18777ac84235,134,4,31.94,2024-08-22
ecbbb726-595d-4e21-b76b-91a9f9b068c5,128,9,85.46,2024-06-30
f3d5306e-5487-4629-be73-6ec5436d623f,110,1,11.64,2024-11-12
ee52f649-a154-41d7-9f4f-b4be92e58c00,174,5,54.89,2024-08-31
bec45b74-fd82-4dde-99f6-c2da9476035e,172,5,49.38,2023-12-17
825bdc7a-d7b9-4080-ae27-e30516cd4409,170,6,61.24,2024-01-09
18a9c461-7b3e-42ac-ad09-b8384c3ed993,175,1,70.98,2024-09-02
bae5fba6-9aa3-4a97-a74e-40ec8ec95fcf,152,4,,2024-08-24
7685a6c6-8464-4778-855b-6ded2a8ac8f1,116,3,81.27,2024-10-30
b2a5f8c8-99a0-47c4-98ec-0dba6d77399b,110,5,63.15,2023-12-13
80c80493-a35d-449b-b9eb-6a3be78b00d0,160,4,95.23,2024-01-04
a201bca8-b113-4139-9049-3ed79bc4bd94,116,4,,2024-06-27
6b6027a9-c9dd-40d8-876a-014df584bea7,125,10,60.31,2024-06-18
4ebe62bb-d885-4466-b5b2-4d5fef04db2c,127,3,51.72,2024-10-06
61498add-ffb6-4888-849c-01c8a9ed4bab,173,4,87.26,2023-12-27
3c039bb0-18cd-428e-bbb9-7c425447d598,193,4,,2024-02-18
27471b93-9437-40d8-8938-7437b4e0dfbb,184,8,78.04,2023-12-24
71217a16-100a-4447-bba8-6309718bbc8f,116,7,33.9,2023-12-15
7f14842a-150f-4ff8-95d3-79dd2cb8459a,164,1,22.21,2024-01-12
3f3b6437-32c0-458e-8719-755603070336,173,8,64.01,2023-12-29
2c26191c-6f3a-429a-9271-c56ed190dede,107,7,60.94,2024-01-04
eef3da52-6085-400e-90e4-d1083907aade,161,8,60.52,2024-04-06
58ae625b-3ee4-4a99-87f4-8ee498aeb0ca,142,1,,2024-10-28
274007bf-3d04-4d47-a914-7953df43906e,133,8,76.41,2024-04-24
5df5b3a1-e17a-4193-ba0d-473a8197534e,146,4,74.05,2024-02-25
a94a6061-4290-48e9-a1cd-9f487840dee1,195,5,70.64,2024-10-27
046046da-dffa-42cc-bb8d-eec298c02f02,152,4,17.59,2023-12-23
4aadf029-3dd3-48e5-a46b-9dd1f4cd6f03,184,6,94.62,2024-06-06
7c8c18dd-b0d8-40f9-91c3-7da90c9b2a44,157,1,,2024-01-23
c4605545-3659-4417-b74c-b9e0eb32b668,102,4,24.07,2024-06-15
6bdbe114-0604-41f5-8fe7-0d9fdb213ee7,181,8,28.68,2024-01-11
d7b2e1a8-6694-407f-95ef-2dec8447bb71,112,10,82.46,2024-07-19
b8fad092-d72f-46e8-b55f-717dcc258c71,199,7,24.67,2024-05-17
36fb3013-e6bf-45e8-bd3c-97a3e7ad9553,126,10,36.64,2024-07-11
de231567-2c86-4627-8496-61bc778ba608,195,7,68.03,2024-03-22
50002e06-f429-498e-b8d4-c112129629ef,143,6,56.82,2023-12-28
e2eb0798-85f6-4b66-a819-8d8ee67bae40,196,7,85.99,2024-06-19
78e013b5-a36a-4259-9d85-036cbc981ff9,199,4,65.36,2024-04-09
57363e75-963f-4536-b187-b0ec9dc5c975,177,2,15.8,2024-06-25
8105881f-995b-4297-9611-7ec4f84d5a2f,158,3,41.09,2024-06-18
a596360b-9ba7-4590-a8ea-e85764d435ca,148,1,66.49,2024-04-17
cfc45360-5fcf-469f-a161-2c500c20e9f7,164,3,15.26,2024-06-24
684d5afc-94e1-4a4c-ae96-27e945b5900e,174,5,90.41,2024-10-18
06344ec9-5e3f-45e8-bd64-f6bbf9f7e1e5,141,7,12.12,2024-03-24
7ddcfadf-3712-421f-8092-d6c0e0a97bc4,152,6,33.34,2024-01-01
ae91cfea-94b7-4462-ba69-d16c08ef1399,139,6,15.47,2024-11-09
bffbd1b2-fe73-4120-85da-cb337e6fd071,178,7,66.34,2024-07-07
84ae7f63-c1eb-404e-8e52-d989bbdf483c,131,7,55.74,2024-01-07
55d37b47-8206-49e9-adda-6103d13e64c3,177,2,64.44,2024-04-23
27df41ba-2353-49b0-a581-02b2d74111ad,182,10,97.28,2024-05-25
5bdfa996-7c48-4869-868f-27fb79fb30fd,139,6,93.67,2024-11-25
98bcb129-a244-4e2b-82fd-0e651092c64f,145,2,,2024-05-03
9f5126fb-a658-4aca-a9ba-1ea5ed676085,134,8,55.8,2024-09-13
796c9fab-5e0e-4f8e-8aa1-299ef25587b7,192,6,21.31,2024-06-28
cb9f4196-932b-4dca-bf85-0db15b728d59,160,7,64.87,2024-09-15
a1aeae70-4d03-4eaa-9504-5842e6d07dd1,199,2,21.62,2024-08-09
fe896cb8-3590-4e31-9512-81002210d0bb,186,2,13.67,2024-04-09
cd3e0e54-4335-476e-b24a-0a05b974d2db,115,2,83.17,2024-08-23
2665ac5e-844e-4d37-a90a-58b2f08842bf,170,2,91.06,2023-12-19
8eb5c2c8-c41f-425e-8e68-4d241530a072,110,1,52.15,2024-10-07
dcfef1fd-0c68-474b-8264-0d2ea2ae0e6f,145,8,33.57,2023-12-27
5803240c-6360-438c-bae2-fc09a45e1030,104,8,82.15,2024-02-28
8f2c3219-2e60-46dc-9f6e-5f796ae055d0,189,9,,2024-09-01
a549cee7-83d2-40a0-9f17-726e76b3bccc,158,8,45.04,2024-04-25
138303c1-9e59-44fa-9011-fdf6f3d04a00,134,8,74.89,2024-05-23
035d9483-9db7-4697-b327-c14441f67de5,172,8,22.3,2024-01-05
7310e192-85cf-4787-8334-0d4517ba0fd7,122,9,26.15,2024-04-21
207ef75c-17c4-4fde-a392-eb991f0ba75f,138,9,84.93,2024-07-15
48eff303-3599-44b1-969a-d9f2b19b0470,105,9,11.65,2024-05-01
8daa3422-37e4-451f-b690-609abd390cd4,157,4,81.72,2024-03-22
eaf8bd9a-8701-4bbd-b1fe-b45ee23f10f8,113,7,70.86,2024-11-16
96c47c2a-cfcb-4e75-b437-1dfcdf222dd2,169,10,22.07,2024-06-07
4e7b23da-a391-4dd8-97c5-b192250263be,175,4,26.29,2024-09-19
8ba490ff-c48d-4c36-a971-f7a84e4c1160,176,10,32.26,2024-07-16
661f71c3-8951-4ee0-a228-3edc606689b7,132,9,71.71,2024-01-16
8f0adc58-1021-4195-af5a-11e8a0b59ff0,141,7,93.73,2024-06-29
0d24c96d-bcee-47e6-85c3-ba9c119264cc,123,6,,2024-03-12
18277f9b-f618-4c66-a5cc-41149e1a3aaf,188,10,77.58,2024-04-30
7d647120-767b-43a0-8bbf-cfb96714b650,141,10,15.51,2024-08-31
8f4e428c-c56e-4658-a6ce-204acf637032,101,7,21.3,2024-05-23
c2c0b758-c341-4800-a57a-d347634b7cb0,194,10,47.58,2024-09-06
4558edc5-1dba-41bc-978f-7bb72c5b1c0e,150,2,86.94,2023-12-03
3d0df3fe-b331-40cb-83e8-8a16522b5486,126,6,48.87,2024-08-18
298f5af6-18d5-4e51-9bc3-db933828714b,130,6,87.36,2024-03-30
6e43c1f0-23c4-4421-99da-c6a105a49fc8,116,6,53.92,2024-10-12
cd02e3b6-907a-4ec6-afc4-469356e3c964,186,3,44.28,2024-09-12
6cdb34bf-d22e-418b-9888-b2ce4e546846,120,2,,2024-04-20
a7a82b1d-daaa-45be-a211-cc93531fd7d3,138,4,,2024-01-11
ebca3357-cd90-467c-8061-db0c22a31459,171,6,87.43,2024-09-25
821bbce3-4134-4ca3-9e82-0ff5b35b06c9,110,3,,2024-05-20
ccabac3c-8a4a-412f-b6af-e54a56799b51,145,5,47.2,2024-08-13
0cb698d3-4708-4bc3-a1e4-97cee7792fcd,170,9,61.18,2024-08-21
897a59f9-2b54-4e58-82b9-7414535845ec,191,5,,2024-11-03
1c64766e-3177-4960-835a-e805f88f5fb5,133,9,77.55,2024-05-07
d54bab0c-4d18-4bab-a98b-82cd6155d4bb,169,8,61.69,2024-07-13
4ccb4f06-2754-4895-a6b6-d231bd01ec3a,157,4,34.83,2023-12-23
19650bc2-4beb-437a-b0b7-dfc52b1171be,101,8,47.11,2024-05-08
9b4c805b-c417-402b-89e1-dd9b947c9644,100,3,33.09,2024-09-04
ad139e37-b285-4e90-9ea3-df4112490ec9,173,4,44.42,2024-07-27
fd6f355b-2cd8-4c9c-80d7-4fd6bc6e18f5,110,5,13.65,2024-07-10
919cfea2-bc85-42a5-a81f-27aba61d6356,125,1,,2024-06-28
be6f785b-1d73-4d59-8653-d275e4910a4d,189,10,90.18,2024-10-22
427f5ceb-6d19-44f3-b08f-350b1b8754f4,152,4,61.88,2024-06-17
76d9f113-135e-458f-8c12-99ea9bd5f217,106,3,40.33,2024-10-30
fd1f0e97-ecff-465b-84d3-18da875da5f7,111,4,24.4,2024-03-19
bfe7bcfb-5b21-41f9-bf3b-043d5ea6cfd8,151,4,45.64,2024-08-31
8201a223-3069-4dac-98d7-2e31c6d45a0b,191,9,64.1,2024-01-02
3e64caac-76fe-4a4f-832c-e9292b483161,124,7,87.07,2024-01-13
b659fce0-6029-4fe7-b5e6-9ec635f70b72,193,4,26.5,2024-04-22
217f7874-7487-4ae8-a828-e1680e702504,154,4,19.29,2024-06-20
364d22bd-a28a-46ea-9fca-a099743bdecc,141,5,90.06,2024-11-12
d4fba849-c944-4b87-8472-47e0d1a3b8af,166,3,96.42,2024-07-22
f0a04383-94e6-40e6-97a6-0f91f7d551de,133,8,69.98,2024-07-12
bde7bbe1-083f-4cf4-91af-600864fcca18,141,1,40.3,2024-09-17
46a95d41-9aed-4808-a08d-bd7e2003fdfc,149,6,81.01,2024-02-15
4545cb15-9723-4795-9d6f-23a3aae76a9c,151,9,85.5,2024-09-21
c0478995-5d2d-4f43-8bbb-aaec168cc252,132,6,70.17,2024-04-02
1b7958bc-920a-47ee-9ef6-57ef1f808291,117,9,55.15,2024-05-08
bf23bfd8-1118-4940-bda5-2e32b270e3b1,115,1,83.65,2024-03-20
8f983f88-8f44-4b86-b955-15fdbfc207bc,189,2,70.92,2024-09-22
7733e413-20c0-41ec-bae3-25a391054fd7,186,4,51.88,2024-11-13
02a9ba75-b4de-4062-a41c-b82a5ae8ccbb,149,4,,2024-04-03
e06b3e7d-3c0a-4575-8e14-385a2573cc2d,161,2,,2024-06-21
f960df3f-63a0-4a3d-b771-d3c224a5dada,124,8,,2024-07-10
9fba8f5d-db2e-4c26-92e6-70b693c63bea,198,8,93.88,2024-02-24
bff453c1-93e5-4e92-aa46-753ab85bcc6e,154,5,91.17,2023-12-23
ceac3d8f-57fb-43b6-b331-aa858d7c3cda,145,6,97.56,2024-06-30
968cd77e-980b-4f0f-a976-425e08a81030,103,4,93.56,2024-09-10
a84d5f31-62c9-498c-be96-80c69d1c626c,123,1,87.1,2024-11-16
1c2c7ee6-ba4a-4e0b-bd97-276ce7974670,111,6,72.93,2024-09-29
968d436d-1630-4ed9-8f71-c72879e6e15a,196,6,30.99,2024-06-20
a4750e80-2bbe-4ea3-8cab-729b4561b7cf,170,9,67.8,2024-11-08
a2458106-645d-4ae0-96f8-aab5a24eca12,129,3,76.8,2024-07-01
56145cf1-c637-482c-82a4-2b555945139f,138,2,90.7,2024-01-18
d385b096-7c1d-44a3-b573-c0ea9d19e1ba,200,7,91.5,2024-11-25
6160387b-2b7d-413a-ab8d-a15b92337afd,120,6,79.36,2024-07-11
f76643fe-96e2-4a9d-b5f1-bd2f70923483,109,3,,2024-03-30
50964928-7682-4872-af92-9be19074c269,144,4,91.05,2024-10-05
23389502-fcab-4bf1-a04c-e98ac20056e9,143,8,22.47,2024-09-23
ec8ebd55-dd8a-478a-bbf7-e359aa6668ff,167,10,83.78,2024-08-30
7cef7191-0bf5-4d6f-af99-3514ba4c62f8,136,2,70.71,2024-03-23
caa78c06-40dc-4de2-a028-60e8a0fad772,175,7,36.18,2024-04-17
c8114a16-6c2a-492f-8399-6ddb473eba40,177,8,12.92,2024-06-01
afc253c7-d1f5-42d3-9386-6a994673e415,156,7,70.96,2024-07-10
0da05f34-157f-4bb2-b581-a55b3a6f2f91,118,3,,2024-08-22
be575bd7-66ad-4a0d-a32c-9d295e390b56,191,8,73.45,2024-11-29
f4d3411a-d952-4305-8123-873517cf39b3,121,6,49.62,2024-04-24
cfc5ddfd-28e3-4393-9773-a1271bb03d27,107,8,39.29,2024-03-28
64fd64bf-93db-4db2-8b8b-f50900eb4852,179,3,58.03,2023-12-26
6d2fce35-fe16-4ec3-bc8a-ed44a87a6fca,180,7,66.38,2024-10-11
856b69c8-7928-4d6b-b1c9-450cc03149c5,187,10,73.61,2024-06-26
885e2e9b-1a1e-47f8-99e3-11913a0aedd1,181,1,27.2,2023-12-29
fd887db6-6777-4dc9-a897-b58f9f11bc1f,121,10,42.21,2024-07-15
50d380e5-c3d9-4a79-b73a-5adb1c6ead7c,132,2,29.83,2024-05-03
50908f7e-146f-4eb9-8f28-c624dd9a4bc7,115,5,,2024-08-13
6ea2d7e1-ee37-4022-a4f3-749cfffe9ae4,178,8,91.85,2024-04-20
3c1bcae5-3b6b-4605-b157-faef0dee7aa0,108,5,33.37,2024-09-14
2678c470-d269-4f52-905b-d67cbc3b4825,180,7,34.9,2024-07-03
ad5fd783-26c3-40dd-b000-706abdbff5b1,154,3,29.18,2024-10-10
b95972c1-b2b9-4f59-bfdf-cd1deff93c0a,141,4,40.44,2024-09-08
93d0c71d-d76d-497a-ac6a-7ab71a49f416,127,9,76.35,2024-05-28
d3e0eb7c-14eb-474a-9b99-ae828c6cf4f0,190,9,66.88,2023-12-13
48d33bba-001b-416b-a503-6aa482966f23,191,1,83.86,2024-10-24
c0df358a-0aea-4afe-aa31-e55293dd10c2,156,9,90.24,2024-04-21
78ca96e4-2c12-4bfd-9590-2e40c826a9a6,188,7,62.94,2024-11-08
78aad470-aec4-44d8-97c9-6226b7488c4a,199,6,,2024-10-08
32dcd164-2dbf-4bd4-8d4b-4a88c40ea5e4,150,4,14.0,2024-03-24
0b8a8ad6-2132-4087-8922-6ec1f143d80a,188,1,23.01,2024-08-19
f597f9af-6f65-4e4e-bf2c-6be587c12aa9,120,9,52.74,2024-09-13
d0dfa39f-41fb-434b-8b0f-a7775eef168d,130,7,74.67,2024-08-12
e28de7f5-b108-4dcf-b76a-d8b5aa7e5350,170,6,23.69,2024-10-10
15f48eb4-9663-49bc-978b-7a341512de2f,154,8,,2024-04-19
2954c476-30c6-4aa2-8ea6-904e68e29a90,148,6,35.6,2024-02-07
2acada00-d86d-4957-9293-0574f500e902,198,3,98.63,2024-07-24
ee3311bf-1c5d-4da7-bcff-37d702f95430,165,1,28.03,2024-05-27
d8ba1e9f-6646-4766-aeb0-c35271a9ee5f,136,5,60.32,2024-01-30
2b6f104a-b05a-44f0-95d7-0205ab99036a,182,4,98.3,2024-01-21
dff5ce7f-8152-43a7-8efa-84793b41677b,136,7,91.8,2024-05-08
b72967e7-6878-4153-83e5-6cfe5b0afc61,117,1,48.97,2024-11-23
9d3b0a04-dfcf-48c1-955a-7ddf81ed9404,197,9,82.67,2024-07-14
96a5c199-679d-4f52-8461-eeca2f1a9ff4,128,1,60.23,2024-10-26
61334554-38b0-4432-ac40-a0a6172da86a,138,8,,2024-06-06
9a062f16-6776-4fb2-9cc8-c6544a2afd10,193,9,29.31,2024-05-31
fc3ea850-aaa0-478a-a034-06c18a6d263b,153,5,37.43,2024-07-24
df074045-4a40-4cd5-a25e-449962d614c4,116,1,10.66,2024-02-29
3d1cbd35-4c19-45f2-a2eb-0c7b24d5f541,160,6,15.77,2024-01-31
5803eca9-e655-4857-8ac1-aa5ee9d2a39a,178,9,53.32,2024-10-17
15a35b53-d5bf-4381-b0f5-0fd193eb8535,153,5,91.08,2024-05-07
9e56d92a-c240-4071-96f9-adc8313f0923,160,10,44.84,2023-12-23
d908fe64-9595-473d-aeef-7385149cfc04,162,1,86.15,2023-12-09
fb0e94ab-554c-4ed3-8f5b-e174de36b16c,199,7,32.66,2024-02-07
65fd0174-8b69-4f8f-a9d9-8fa897a10aeb,123,3,55.9,2024-08-19
58b7c653-464f-410a-b1d5-b9ddf492bdbc,194,6,29.2,2024-02-04
bc8eddc3-308d-4372-b363-e2e69022ed8d,105,6,38.33,2024-07-13
c1dc7eea-7d3d-4d57-90a8-d0e7e7c5db0c,121,4,,2023-12-26
833c4be3-3fe7-4984-ab8e-ff121ed56e6d,196,3,62.6,2024-04-25
173518d9-bf1e-4fb0-a490-1886dabe7f15,174,3,23.69,2024-08-06
2fc0036f-b6d6-41d5-8e31-cee440ac8373,180,6,40.63,2024-01-30
d8d2dcd0-d622-448e-a137-9481c5a3052b,193,5,84.02,2024-11-29
7d6aab76-8c42-4661-b9c5-cc7e1a1aa576,187,1,96.68,2024-01-21
40946537-f7c7-4f70-9616-319ac2005886,171,7,92.75,2024-02-06
9cee3a91-5ed0-42d2-9165-2a59a4713613,195,4,81.56,2024-02-09
63530b0f-f393-4db3-b9ec-92738b298222,100,8,31.96,2024-01-26
0a35bb36-738c-46cf-a6c9-2564e1e63bd2,183,5,,2024-08-06
903a76fd-f321-4bab-a898-94f03f53493b,190,6,20.66,2024-06-21
f45fd8fa-6a22-43e8-b1f3-6a7da5a52fa7,180,8,41.78,2024-02-23
e3533c84-7ae6-476a-9c30-12bfc6e938e1,115,1,40.08,2024-05-19
5b1b2176-1fa1-436c-985a-b24977972d39,165,9,99.68,2024-09-17
ca5a9697-fa4c-4e1e-b399-2383c8966d19,177,10,26.11,2024-03-10
a0bdf1b5-ea11-42e0-8a36-86516c204e1d,105,9,30.05,2024-01-25
eefe6adf-2065-45c7-a473-04f55c03eeeb,108,6,85.5,2024-09-17
473069a5-e33c-4196-ba4d-54aad179d90e,189,6,,2024-04-16
